Nombre,Cámara de Comercio,Número de Matrícula,Fecha de Matrícula,Estado de la matrícula,Fecha de renovación,Último año renovado
TIENDA D1 CHAPINERO PRINCIPAL,CUCUTA,387196,2021/02/06,ACTIVA,2025/03/12,2025
TIENDA D1 CHARALA,BUCARAMANGA,9000438699,2019/07/29,ACTIVA,2025/03/21,2025
TIENDA D1 CHIA CENTRO,BOGOTA,3294339,2020/10/07,ACTIVA,2025/03/07,2025
TIENDA D1 CHÍA CERCA DE PIEDRA,BOGOTA,3727890,2023/09/07,ACTIVA,2025/03/07,2025
TIENDA D1 CHÍA TIQUIZA,BOGOTA,3568654,2022/08/12,ACTIVA,2025/03/07,2025
TIENDA D1 CHIA TRAMONTO,BOGOTA,3832747,2024/06/14,ACTIVA,2025/03/07,2025
TIENDA D1 CHÍA VIVENZA,BOGOTA,3553120,2022/07/11,ACTIVA,2025/03/07,2025
TIENDA D1 CHICO NORTE,BOGOTA,3761395,2023/12/21,ACTIVA,2025/03/07,2025
TIENDA D1 CHICORAL,SUR Y ORIENTE DEL TOLIMA,99845,2019/08/05,ACTIVA,2025/03/21,2025
TIENDA D1 CHIGORODO CENTRO,URABA,93356,2019/03/30,ACTIVA,2025/03/18,2025
TIENDA D1 CHIGORODO EL BOSQUE,URABA,119410,2024/05/29,ACTIVA,2025/03/18,2025
TIENDA D1 CHIGORODO KENNEDY,URABA,94055,2019/05/16,ACTIVA,2025/03/18,2025
TIENDA D1 CHIGORODO LIBERTADORES,URABA,95150,2019/07/30,ACTIVA,2025/03/18,2025
TIENDA D1 CHIMICHAGUA,VALLEDUPAR,183561,2021/08/13,ACTIVA,2025/03/25,2025
TIENDA D1 CHINACOTA,CUCUTA,350949,2019/05/28,ACTIVA,2025/03/27,2025
TIENDA D1 CHINCHINA CENTRO,CHINCHINA,20050,2013/07/09,ACTIVA,2025/03/19,2025
TIENDA D1 CHINCHINA SANTA TERESITA,CHINCHINA,27752,2024/06/21,ACTIVA,2025/03/19,2025
TIENDA D1 CHINU PARQUE,MONTERIA,181349,2020/09/01,ACTIVA,2025/03/13,2025
TIENDA D1 CHIPRE,MANIZALES,153711,2012/09/11,ACTIVA,2025/03/22,2025
TIENDA D1 CHIQUINQUIRA BELLAVISTA,TUNJA,192568,2021/07/12,ACTIVA,2025/02/28,2025
TIENDA D1 CHIQUINQUIRÁ CENTRO,TUNJA,216771,2023/11/30,ACTIVA,2025/02/28,2025
TIENDA D1 CHIQUINQUIRA LA POLA,TUNJA,171180,2019/05/03,ACTIVA,2025/02/28,2025
TIENDA D1 CHIQUINQUIRA PLAZA DE MERCADO,TUNJA,154362,2017/11/14,ACTIVA,2025/02/28,2025
TIENDA D1 CHIRIGUANA,VALLEDUPAR,168303,2020/01/31,ACTIVA,2025/03/25,2025
TIENDA D1 CHITA BOYACÁ,DUITAMA,116426,2024/04/04,ACTIVA,2025/03/04,2025
TIENDA D1 CHOACHI,BOGOTA,3279399,2020/09/03,ACTIVA,2025/03/07,2025
TIENDA D1 CHOCONTA,BOGOTA,2952585,2018/04/26,ACTIVA,2025/03/07,2025
TIENDA D1 CICUCO,MAGANGUE,52152,2022/05/17,CANCELADA,2024/03/20,2024
TIENDA D1 CIENAGA 17,SANTA MARTA PARA EL MAGDALENA,294656,2025/08/08,ACTIVA,2025/08/08,2025
TIENDA D1 CIENAGA CENTRO,SANTA MARTA PARA EL MAGDALENA,219875,2019/08/14,ACTIVA,2025/04/01,2025
TIENDA D1 CIENAGA DE ORO,MONTERIA,180907,2020/07/31,ACTIVA,2025/03/13,2025
TIENDA D1 CIENAGA LA FLORESTA,SANTA MARTA PARA EL MAGDALENA,232895,2020/09/11,ACTIVA,2025/03/22,2025
TIENDA D1 CIENAGA SUR,SANTA MARTA PARA EL MAGDALENA,223443,2019/11/29,ACTIVA,2025/03/22,2025
TIENDA D1 CIENAGA TRONCAL,SANTA MARTA PARA EL MAGDALENA,221640,2019/10/02,CANCELADA,2024/02/24,2024
TIENDA D1 CIMITARRA,BARRANCABERMEJA,113960,2018/10/08,ACTIVA,2025/03/19,2025
TIENDA D1 CINCUENTENARIO,BARRANCABERMEJA,116458,2019/04/08,ACTIVA,2025/03/19,2025
TIENDA D1 CINEMATECA,BOGOTA,3279401,2020/09/03,ACTIVA,2025/03/07,2025
TIENDA D1 CIRCASIA,ARMENIA,179378,2012/05/10,ACTIVA,2025/03/22,2025
TIENDA D1 CIRCASIA GALERIA,ARMENIA,285427,2025/01/24,ACTIVA,2025/01/24,2025
TIENDA D1 CISNEROS,MAGDALENA MEDIO,66741,2019/07/26,ACTIVA,2025/03/27,2025
TIENDA D1 CIUDAD BERNA,BOGOTA,3038424,2018/11/19,ACTIVA,2025/03/07,2025
TIENDA D1 CIUDAD BONITA,BUCARAMANGA,9000627432,2022/08/19,ACTIVA,2025/03/28,2025
TIENDA D1 CIUDAD MONTES,BOGOTA,2970578,2018/06/08,ACTIVA,2025/03/07,2025
TIENDA D1 CLIC 80,BOGOTA,2931767,2018/03/12,ACTIVA,2025/03/07,2025
TIENDA D1 COCORNA,ORIENTE ANTIOQUENO,129354,2020/08/10,ACTIVA,2025/03/19,2025
TIENDA D1 CODAZZI,BOGOTA,2596363,2015/07/23,ACTIVA,2025/03/07,2025
TIENDA D1 CODAZZI CENTRAL,VALLEDUPAR,175935,2020/11/10,ACTIVA,2025/03/25,2025
TIENDA D1 CODAZZI MERCADO,VALLEDUPAR,175078,2020/10/13,ACTIVA,2025/03/25,2025
TIENDA D1 CODITO BUENAVISTA,BOGOTA,3674511,2023/05/02,ACTIVA,2025/03/07,2025
TIENDA D1 COLOMBIA,MEDELLIN PARA ANTIOQUIA,55735002,2013/10/07,ACTIVA,2025/03/21,2025
TIENDA D1 COLOMBIA,BOGOTA,3377663,2021/05/14,ACTIVA,2025/03/07,2025
TIENDA D1 COLORADOS,BUCARAMANGA,9000634435,2022/11/25,ACTIVA,2025/03/28,2025
TIENDA D1 COLORES 1,MEDELLIN PARA ANTIOQUIA,68462202,2019/06/14,ACTIVA,2025/03/21,2025
TIENDA D1 COLORES 2,MEDELLIN PARA ANTIOQUIA,68959402,2019/08/30,ACTIVA,2025/03/21,2025
TIENDA D1 CÓMBITA,TUNJA,207075,2022/12/01,ACTIVA,2025/02/28,2025
TIENDA D1 CONDOTO,CHOCÓ,6506202,2023/11/17,ACTIVA,2025/03/18,2025
TIENDA D1 CONQUISTADORES,MEDELLIN PARA ANTIOQUIA,68646502,2019/07/15,ACTIVA,2025/03/21,2025
TIENDA D1 CONTADOR,BOGOTA,3367950,2021/04/19,ACTIVA,2025/03/07,2025
TIENDA D1 CONUCOS,BUCARAMANGA,9000431664,2019/05/07,ACTIVA,2025/03/21,2025
TIENDA D1 COPACABANA,MEDELLIN PARA ANTIOQUIA,50120602,2010/10/21,ACTIVA,2025/03/21,2025
TIENDA D1 COPACABANA 3,MEDELLIN PARA ANTIOQUIA,67754502,2019/03/08,ACTIVA,2025/03/21,2025
TIENDA D1 COPACABANA ASUNCION,MEDELLIN PARA ANTIOQUIA,76181102,2022/12/16,ACTIVA,2025/03/21,2025
TIENDA D1 COPACABANA FATIMA,MEDELLIN PARA ANTIOQUIA,73595302,2021/11/23,ACTIVA,2025/03/21,2025
TIENDA D1 COPACABANA LA TASAJERA,MEDELLIN PARA ANTIOQUIA,71901102,2021/03/09,ACTIVA,2025/03/21,2025
TIENDA D1 COPACABANA PLAZA,MEDELLIN PARA ANTIOQUIA,74984802,2022/06/15,ACTIVA,2025/03/21,2025
TIENDA D1 COPACABANA SAN JUAN,MEDELLIN PARA ANTIOQUIA,55246902,2013/07/12,ACTIVA,2025/03/21,2025
TIENDA D1 COROZAL CENTRO,SINCELEJO,118555,2020/12/11,ACTIVA,2025/03/20,2025
TIENDA D1 COROZAL TRONCAL,SINCELEJO,117667,2020/10/14,ACTIVA,2025/03/20,2025
TIENDA D1 CORROZAL,CUCUTA,467460,2024/11/21,ACTIVA,2025/03/19,2025
TIENDA D1 COTORRA,MONTERIA,186675,2021/03/19,CANCELADA,2024/03/20,2024
TIENDA D1 COVEÑAS,SINCELEJO,112184,2019/10/24,ACTIVA,2025/03/20,2025
TIENDA D1 COVEÑAS BAHIA,SINCELEJO,130513,2022/11/10,CANCELADA,2024/03/20,2024
TIENDA D1 COVEÑAS NAVAL,SINCELEJO,123825,2021/10/12,CANCELADA,2024/03/20,2024
TIENDA D1 COYAIMA,SUR Y ORIENTE DEL TOLIMA,100995,2019/11/27,ACTIVA,2025/03/18,2025
TIENDA D1 CUBA,PEREIRA,17368102,2012/01/16,ACTIVA,2025/03/21,2025
TIENDA D1 CUC PESCADERO,CUCUTA,446578,2023/08/25,ACTIVA,2025/03/19,2025
TIENDA D1 CUC SEVILLA,CUCUTA,450294,2023/11/15,ACTIVA,2025/03/19,2025
TIENDA D1 CUCUTA CHAPINERO,CUCUTA,356605,2019/08/26,ACTIVA,2020/06/11,2020
TIENDA D1 CUCUTA LA CASONA,CUCUTA,356604,2019/08/26,CANCELADA,2025/03/27,2025
TIENDA D1 CUCUTA RIVIERA,CUCUTA,356603,2019/08/26,ACTIVA,2025/03/27,2025
TIENDA D1 CUCUTA TERMINAL,CUCUTA,356606,2019/08/26,ACTIVA,2025/03/27,2025
TIENDA D1 CUMBAL NARIÑO,IPIALES,50651,2021/04/22,ACTIVA,2025/03/11,2025
TIENDA D1 CUMBRE,BUCARAMANGA,9000477041,2020/11/27,ACTIVA,2025/03/21,2025
TIENDA D1 CUND AGUA DE DIOS,GIRARDOT,122323,2025/03/18,ACTIVA,2025/03/18,2025
TIENDA D1 CUND ARBELAEZ,BOGOTA,3348888,2021/03/08,ACTIVA,2025/03/07,2025
TIENDA D1 CUND LA GRAN VIA,GIRARDOT,122320,2025/03/18,ACTIVA,2025/03/18,2025
TIENDA D1 CUND SILVANIA,BOGOTA,3377098,2021/05/13,ACTIVA,2025/03/07,2025
TIENDA D1 CUND TOLEMAIDA,GIRARDOT,109960,2022/07/18,ACTIVA,2025/03/17,2025
TIENDA D1 CUNDINAMARCA,BOGOTA,3279398,2020/09/03,ACTIVA,2025/03/07,2025
TIENDA D1 CUNDINAMARCA,CUCUTA,387746,2021/02/12,ACTIVA,2025/03/18,2025
TIENDA D1 CURUMANI,AGUACHICA,52522,2019/09/27,ACTIVA,2025/03/26,2025
TIENDA D1 DABEIBA,URABA,95151,2019/07/30,ACTIVA,2025/03/18,2025
TIENDA D1 DAGUA,CALI,979537,2017/03/07,ACTIVA,2025/03/11,2025
TIENDA D1 DAGUA KILOMETRO 30,CALI,1102406,2020/11/30,ACTIVA,2025/03/11,2025
TIENDA D1 DANUBIO,BARRANCABERMEJA,139769,2024/04/12,ACTIVA,2025/03/19,2025
TIENDA D1 DARIEN,BUGA,62347,2016/07/21,ACTIVA,2025/03/11,2025
TIENDA D1 DARK STORE,BUCARAMANGA,9000600811,2021/09/16,ACTIVA,2025/03/21,2025
TIENDA D1 DARK STORE 7 DE AGOSTO,BOGOTA,3255688,2020/07/01,ACTIVA,2025/03/07,2025
TIENDA D1 DARK STORE BARRANQUILLA,BARRANQUILLA,794082,2021/06/22,CANCELADA,2023/03/24,2023
TIENDA D1 DARK STORE CARTAGENA,CARTAGENA,45537602,2021/06/25,ACTIVA,2025/03/25,2025
TIENDA D1 DARK STORE SUR,BOGOTA,3451112,2021/11/05,ACTIVA,2025/03/07,2025
TIENDA D1 DARK STORE TOBERIN,BOGOTA,3331579,2021/02/02,ACTIVA,2025/03/07,2025
TIENDA D1 DE LA CUESTA,BUCARAMANGA,9000446909,2019/11/25,ACTIVA,2025/03/21,2025
TIENDA D1 DIAMANTE,MEDELLIN PARA ANTIOQUIA,50058402,2010/10/08,ACTIVA,2025/03/21,2025
TIENDA D1 DIBULLA MINGUEO,LA GUAJIRA,174808,2022/12/13,ACTIVA,2025/03/27,2025
TIENDA D1 DIBULLA PALOMINO,LA GUAJIRA,174472,2022/11/18,ACTIVA,2025/03/27,2025
TIENDA D1 DISTRACCION GUAJIRA,LA GUAJIRA,174471,2022/11/18,ACTIVA,2025/03/26,2025
TIENDA D1 DIVERPLAZA,BOGOTA,2868472,2017/09/15,ACTIVA,2025/03/07,2025
TIENDA D1 DON MATIAS,MEDELLIN PARA ANTIOQUIA,51037502,2011/05/03,ACTIVA,2025/03/21,2025
TIENDA D1 DORADA 4,LA DORADA,55255,2019/08/26,ACTIVA,2025/03/17,2025
TIENDA D1 DORADA ALPES,LA DORADA,51894,2018/06/07,ACTIVA,2025/03/17,2025
TIENDA D1 DORADA CENTRO,LA DORADA,51256,2018/03/28,ACTIVA,2025/03/17,2025
TIENDA D1 DORADA FERIAS,LA DORADA,55252,2019/08/26,ACTIVA,2025/03/17,2025
TIENDA D1 DORADA VARIANTE,LA DORADA,51264,2018/03/31,CANCELADA,2020/08/28,2020
TIENDA D1 DORADAL,MAGDALENA MEDIO,62941,2018/03/23,ACTIVA,2025/03/20,2025
TIENDA D1 DOSQUEBRADAS BINGO,DOSQUEBRADAS,37001,2011/03/11,ACTIVA,2025/03/19,2025
TIENDA D1 DOSQUEBRADAS BOSQUES DE LA ACUARELA,DOSQUEBRADAS,55163,2018/08/08,ACTIVA,2025/03/21,2025
TIENDA D1 DOSQUEBRADAS CAMPESTRE A,DOSQUEBRADAS,60884,2020/12/10,ACTIVA,2025/03/20,2025
TIENDA D1 DOSQUEBRADAS EL JAPON,DOSQUEBRADAS,58343,2020/02/10,ACTIVA,2025/03/21,2025
TIENDA D1 DOSQUEBRADAS FRAILES,DOSQUEBRADAS,51538,2017/03/15,ACTIVA,2025/03/21,2025
TIENDA D1 DOSQUEBRADAS LA BADEA,DOSQUEBRADAS,52109,2017/05/23,ACTIVA,2025/03/21,2025
TIENDA D1 DOSQUEBRADAS LA CAPILLA,DOSQUEBRADAS,48118,2015/11/06,ACTIVA,2025/03/21,2025
TIENDA D1 DOSQUEBRADAS LA MACARENA,DOSQUEBRADAS,59986,2020/08/27,ACTIVA,2025/03/21,2025
TIENDA D1 DOSQUEBRADAS LA MARIANA,DOSQUEBRADAS,60885,2020/12/10,ACTIVA,2025/03/20,2025
TIENDA D1 DOSQUEBRADAS LA ROMELIA,DOSQUEBRADAS,59755,2020/08/05,ACTIVA,2025/03/21,2025
TIENDA D1 DOSQUEBRADAS LOS MOLINOS,DOSQUEBRADAS,48671,2016/02/08,ACTIVA,2025/03/21,2025
TIENDA D1 DOSQUEBRADAS LOS REYES,DOSQUEBRADAS,59985,2020/08/27,ACTIVA,2025/03/21,2025
TIENDA D1 DOSQUEBRADAS MILAN,DOSQUEBRADAS,59765,2020/08/06,ACTIVA,2025/03/21,2025
TIENDA D1 DOSQUEBRADAS SANTA ISABEL,DOSQUEBRADAS,57601,2019/09/17,ACTIVA,2025/03/21,2025
TIENDA D1 DOSQUEBRADAS SANTA MONICA,DOSQUEBRADAS,57840,2019/10/30,ACTIVA,2025/03/21,2025
TIENDA D1 DOSQUEBRADAS VILLAVENTO,DOSQUEBRADAS,61750,2021/03/12,ACTIVA,2025/03/20,2025
TIENDA D1 DOSQUEBRADAS VIOLETAS,DOSQUEBRADAS,62778,2021/07/14,ACTIVA,2021/07/14,2021
TIENDA D1 DOSQUEBRADAS VIOLETAS.,DOSQUEBRADAS,62779,2021/07/14,ACTIVA,2025/03/20,2025
TIENDA D1 DUITAMA AUTOPISTA,DUITAMA,104800,2021/08/19,ACTIVA,2025/03/04,2025
TIENDA D1 DUITAMA AV CIRCUNVALAR,DUITAMA,100128,2020/08/31,CANCELADA,2020/08/31,2020
TIENDA D1 DUITAMA AV CIRCUNVALAR,DUITAMA,119067,2024/12/04,ACTIVA,2025/03/04,2025
TIENDA D1 DUITAMA AV. LAS AMERICAS,DUITAMA,87597,2017/11/16,ACTIVA,2025/03/04,2025
TIENDA D1 DUITAMA CENTRO,DUITAMA,91890,2018/09/13,ACTIVA,2025/03/04,2025
TIENDA D1 DUITAMA LA PERLA,DUITAMA,92493,2018/11/16,ACTIVA,2025/03/04,2025
TIENDA D1 DUITAMA ROBLEDALES,DUITAMA,100127,2020/08/31,ACTIVA,2025/03/04,2025
TIENDA D1 DUITAMA SALESIANO,DUITAMA,108801,2022/06/14,ACTIVA,2025/03/04,2025
TIENDA D1 DUITAMA UPTC,DUITAMA,89517,2018/03/21,ACTIVA,2025/03/04,2025
TIENDA D1 ECOTEK 99,BOGOTA,3807950,2024/04/11,ACTIVA,2025/03/07,2025
TIENDA D1 EDS ANDES CHIA,BOGOTA,3919016,2025/02/10,ACTIVA,2025/02/10,2025
TIENDA D1 EDS NUEVA DIANA,BOGOTA,3499577,2022/03/16,ACTIVA,2025/03/07,2025
TIENDA D1 EDS SAN PEDRO,BUCARAMANGA,9000689021,2025/01/15,ACTIVA,2025/01/15,2025
TIENDA D1 EDS TAUSA,BOGOTA,3702709,2023/07/10,ACTIVA,2025/03/07,2025
TIENDA D1 EDUARDO SANTOS,BOGOTA,3296101,2020/10/13,ACTIVA,2025/03/07,2025
TIENDA D1 EJE AMBIENTAL,BOGOTA,3270646,2020/08/11,ACTIVA,2025/03/07,2025
TIENDA D1 EL BAGRE,MAGDALENA MEDIO,72797,2021/04/13,ACTIVA,2025/03/10,2025
TIENDA D1 EL BANCO,SANTA MARTA PARA EL MAGDALENA,219230,2019/07/26,ACTIVA,2025/03/26,2025
TIENDA D1 EL BANCO EL SALTO,SANTA MARTA PARA EL MAGDALENA,264050,2023/01/10,ACTIVA,2025/03/26,2025
TIENDA D1 EL CAMPIN BARRANCABERMEJA,BARRANCABERMEJA,117315,2019/06/26,ACTIVA,2025/03/19,2025
TIENDA D1 EL CAMPING,MANIZALES,157866,2013/05/14,ACTIVA,2025/03/21,2025
TIENDA D1 EL CARMEN,BOGOTA,2798575,2017/03/28,ACTIVA,2025/03/07,2025
TIENDA D1 EL CARRETERO,AGUACHICA,49589,2018/11/29,ACTIVA,2025/03/27,2025
TIENDA D1 EL CENTRO BCA,BARRANCABERMEJA,124680,2021/02/09,ACTIVA,2025/03/18,2025
TIENDA D1 EL CERRITO,BUGA,57894,2014/11/21,ACTIVA,2025/03/11,2025
TIENDA D1 EL CODITO,BOGOTA,3461578,2021/12/09,ACTIVA,2025/03/07,2025
TIENDA D1 EL CONTENTO,CUCUTA,383197,2020/11/30,ACTIVA,2025/03/12,2025
TIENDA D1 EL COPEY,VALLEDUPAR,180462,2021/04/19,ACTIVA,2025/03/25,2025
TIENDA D1 EL DOVIO,CARTAGO,108980,2022/12/07,ACTIVA,2025/03/19,2025
TIENDA D1 EL JAZMIN,TULUA,74823,2013/01/24,CANCELADA,2013/10/21,2013
TIENDA D1 EL LAGO,BOGOTA,3433932,2021/09/24,ACTIVA,2025/03/07,2025
TIENDA D1 EL LIBANO,OCANA,43384,2023/07/13,ACTIVA,2025/03/19,2025
TIENDA D1 EL LLANITO,BUCARAMANGA,9000388681,2017/10/26,ACTIVA,2025/03/19,2025
TIENDA D1 EL MOLINO,BUCARAMANGA,9000619005,2022/05/04,ACTIVA,2025/03/21,2025
TIENDA D1 EL PARAISO,CARTAGENA,46508802,2022/01/19,CANCELADA,2022/01/19,2022
TIENDA D1 EL PASO CESAR,VALLEDUPAR,201394,2023/06/01,CANCELADA,2024/03/01,2024
TIENDA D1 EL PASO LA LOMA CORREGIMIENTO LA LOMA,VALLEDUPAR,182734,2021/07/16,ACTIVA,2025/03/25,2025
TIENDA D1 EL PINAL,MEDELLIN PARA ANTIOQUIA,66666502,2018/09/14,ACTIVA,2025/03/21,2025
TIENDA D1 EL PLAYON,BUCARAMANGA,9000661238,2023/12/05,ACTIVA,2025/03/28,2025
TIENDA D1 EL POBLADO,PEREIRA,18097299,2012/07/27,ACTIVA,2025/03/21,2025
TIENDA D1 EL POLO,BOGOTA,3288490,2020/09/24,ACTIVA,2025/03/07,2025
TIENDA D1 EL PRADO,BUCARAMANGA,9000418559,2018/12/04,ACTIVA,2025/03/21,2025
TIENDA D1 EL PRINCIPE,TULUA,77320,2013/08/21,ACTIVA,2025/03/10,2025
TIENDA D1 EL PROGRESO,AGUACHICA,46792,2018/02/22,ACTIVA,2025/03/27,2025
TIENDA D1 EL REAL,BOGOTA,2662611,2016/03/04,ACTIVA,2025/03/07,2025
TIENDA D1 EL RECUERDO,BOGOTA,2723560,2016/08/22,ACTIVA,2025/03/07,2025
TIENDA D1 EL REFUGIO,BOGOTA,2840498,2017/07/13,ACTIVA,2025/03/07,2025
TIENDA D1 EL RETIRO,MANIZALES,154395,2012/10/12,ACTIVA,2025/03/22,2025
TIENDA D1 EL RETIRO NORMANDIA,ORIENTE ANTIOQUENO,145312,2022/05/11,CANCELADA,2022/05/11,2022
TIENDA D1 EL RODEO,CUCUTA,364248,2020/01/17,ACTIVA,2025/03/27,2025
TIENDA D1 EL ROSAL,CUCUTA,374882,2020/07/25,ACTIVA,2025/02/28,2025
TIENDA D1 EL ROSAL,FACATATIVA,83549,2013/08/21,ACTIVA,2025/03/19,2025
TIENDA D1 EL TAMBO,PASTO,212286,2021/08/10,ACTIVA,2025/03/11,2025
TIENDA D1 EL TREBOL,CARTAGO,99137,2020/05/12,ACTIVA,2025/03/20,2025
TIENDA D1 EL TRES,URABA,99687,2020/07/29,ACTIVA,2025/03/18,2025
TIENDA D1 EL VICTORIA,TULUA,74467,2012/11/21,ACTIVA,2025/03/10,2025
TIENDA D1 ENCISO,MEDELLIN PARA ANTIOQUIA,68414902,2019/06/10,ACTIVA,2025/03/21,2025
TIENDA D1 ENGATIVA EL DORADO,BOGOTA,2819508,2017/05/22,ACTIVA,2025/03/07,2025
TIENDA D1 ENGATIVA MIRADOR,BOGOTA,2678341,2016/04/20,ACTIVA,2025/03/07,2025
TIENDA D1 ENGATIVA MUELLE,BOGOTA,3194659,2019/11/29,ACTIVA,2025/03/07,2025
TIENDA D1 ENGATIVA SAN LORENZO,BOGOTA,3562385,2022/07/29,ACTIVA,2025/03/07,2025
TIENDA D1 ENGATIVA VILLA GLADIS,BOGOTA,3514556,2022/04/12,ACTIVA,2025/03/07,2025
TIENDA D1 ENTRERRIOS,MEDELLIN PARA ANTIOQUIA,51313402,2011/06/22,ACTIVA,2025/03/21,2025
TIENDA D1 ENV BENEDICTINOS,ABURRA SUR,276031,2024/08/12,ACTIVA,2025/03/14,2025
TIENDA D1 ENV CAMINO VERDE,ABURRA SUR,246939,2021/12/09,ACTIVA,2025/03/14,2025
TIENDA D1 ENV EL SALADO,ABURRA SUR,234365,2020/10/14,ACTIVA,2025/03/14,2025
TIENDA D1 ENV LA LOMA DEL CHOCHO,ABURRA SUR,234135,2020/10/07,ACTIVA,2025/03/14,2025
TIENDA D1 ENV LOMA DEL BARRO,ABURRA SUR,246992,2021/12/14,ACTIVA,2025/03/14,2025
TIENDA D1 ENV LYON,ABURRA SUR,246940,2021/12/09,ACTIVA,2025/03/14,2025
TIENDA D1 ENV SAN MARCOS,ABURRA SUR,286003,2025/07/03,ACTIVA,2025/07/03,2025
TIENDA D1 ENVIGADO CENTRO,ABURRA SUR,274355,2024/06/19,ACTIVA,2025/03/14,2025
TIENDA D1 ENVIGADO CUMBRES,ABURRA SUR,278834,2024/11/12,ACTIVA,2025/03/14,2025
TIENDA D1 ENVIGADO LA PAZ,ABURRA SUR,230242,2020/06/11,ACTIVA,2025/03/14,2025
TIENDA D1 EQUILIBRIUM 32,BOGOTA,3831314,2024/06/11,ACTIVA,2025/03/07,2025
TIENDA D1 ESCOBAL,CUCUTA,408021,2021/12/09,ACTIVA,2025/03/19,2025
TIENDA D1 ESMERALDA CL 53,BOGOTA,3770311,2024/01/22,ACTIVA,2025/03/07,2025
TIENDA D1 ESPINAL CENTRO,SUR Y ORIENTE DEL TOLIMA,92552,2018/01/24,ACTIVA,2025/03/18,2025
TIENDA D1 ESPINAL LA TAMBORA,SUR Y ORIENTE DEL TOLIMA,92014,2017/11/21,ACTIVA,2025/03/18,2025
TIENDA D1 ESPINAL PLAZA,SUR Y ORIENTE DEL TOLIMA,120234,2023/05/16,ACTIVA,2025/03/18,2025
TIENDA D1 ESTACION NIQUIA,MEDELLIN PARA ANTIOQUIA,66499702,2018/08/22,ACTIVA,2025/03/21,2025
TIENDA D1 ESTACION SABANA,BOGOTA,3189544,2019/11/12,ACTIVA,2025/03/07,2025
TIENDA D1 ESTADIO,MEDELLIN PARA ANTIOQUIA,51380202,2011/07/05,ACTIVA,2025/03/21,2025
TIENDA D1 ESTANCIA,BOGOTA,2712568,2016/07/22,ACTIVA,2025/03/07,2025
TIENDA D1 ESTRELLA CENTRO COMERCIAL VENECIA,ABURRA SUR,256470,2022/10/07,ACTIVA,2025/03/14,2025
TIENDA D1 ESTRELLA VERONA,ABURRA SUR,271242,2024/03/13,ACTIVA,2025/03/14,2025
TIENDA D1 FACA BERLÍN,FACATATIVA,170560,2022/12/01,ACTIVA,2025/03/19,2025
TIENDA D1 FACA CEREZOS,FACATATIVA,181059,2023/11/20,ACTIVA,2025/03/19,2025
TIENDA D1 FACA SANTA RITA,FACATATIVA,154108,2021/07/09,ACTIVA,2025/03/19,2025
TIENDA D1 FACA SEMINARIO,FACATATIVA,157291,2021/10/11,ACTIVA,2025/03/19,2025
TIENDA D1 FACATATIVA CENTRO,FACATATIVA,122256,2018/07/11,ACTIVA,2025/03/19,2025
TIENDA D1 FACATATIVA EL PORTICO,FACATATIVA,168077,2022/09/09,ACTIVA,2025/03/19,2025
TIENDA D1 FACATATIVA LA ESMERALDA,FACATATIVA,105756,2016/12/12,ACTIVA,2025/03/19,2025
TIENDA D1 FACATATIVA TISQUESUSA,FACATATIVA,103778,2016/08/24,ACTIVA,2025/03/19,2025
TIENDA D1 FERIAS OCCIDENTAL,BOGOTA,3956377,2025/04/30,ACTIVA,2025/04/30,2025
TIENDA D1 FIESTA SUBA,BOGOTA,3325024,2021/01/19,ACTIVA,2025/03/07,2025
TIENDA D1 FILADELFIA,MANIZALES,211072,2020/12/07,ACTIVA,2025/03/21,2025
TIENDA D1 FILANDIA,ARMENIA,185278,2013/04/05,ACTIVA,2025/03/20,2025
TIENDA D1 FLANDES DELIRIO,SUR Y ORIENTE DEL TOLIMA,116574,2022/09/22,CANCELADA,2022/09/22,2022
TIENDA D1 FLORENCIA CALLE 21,FLORENCIA PARA EL CAQUETA,134670,2024/07/23,ACTIVA,2025/03/14,2025
TIENDA D1 FLORENCIA CIUDADELA,FLORENCIA PARA EL CAQUETA,116070,2020/09/10,ACTIVA,2025/03/14,2025
TIENDA D1 FLORENCIA CONSOLATA,FLORENCIA PARA EL CAQUETA,131246,2023/10/12,CANCELADA,2024/03/04,2024
TIENDA D1 FLORENCIA GALERIA,FLORENCIA PARA EL CAQUETA,112346,2019/11/01,ACTIVA,2025/03/14,2025
TIENDA D1 FLORENCIA PALO AHORCADO,FLORENCIA PARA EL CAQUETA,119017,2021/03/15,ACTIVA,2025/03/14,2025
TIENDA D1 FLORENCIA TRONCAL,FLORENCIA PARA EL CAQUETA,135918,2024/10/28,ACTIVA,2025/03/14,2025
TIENDA D1 FLORES,BOGOTA,2578701,2015/05/29,ACTIVA,2025/03/07,2025
TIENDA D1 FLORESTA 2,MEDELLIN PARA ANTIOQUIA,68462702,2019/06/14,ACTIVA,2025/03/21,2025
TIENDA D1 FLORESTA CONCEJO,MEDELLIN PARA ANTIOQUIA,75179202,2022/07/14,CANCELADA,2023/03/21,2023
TIENDA D1 FLORESTA MACEO,MAGDALENA MEDIO,81034,2023/06/18,ACTIVA,2025/03/27,2025
TIENDA D1 FLORIDA,PALMIRA,116914,2017/03/08,ACTIVA,2025/03/11,2025
TIENDA D1 FLORIDA CALDAS,BUCARAMANGA,9000439920,2019/08/13,ACTIVA,2025/03/21,2025
