Nombre,Cámara de Comercio,Número de Matrícula,Fecha de Matrícula,Estado de la matrícula,Fecha de renovación,Último año renovado
TIENDA ARA 1652 BOGOTÁ FONTIBÓN BELÉN,BOGOTA,3953099,2025/04/23,ACTIVA,2025/04/23,2025
TIENDA ARA 1653 BOGOTÁ TEUSAQUILLO CAMPÍN,BOGOTA,3968322,2025/05/29,ACTIVA,2025/05/29,2025
TIENDA ARA 1654 BOGOTÁ SUBA CENTRO COMERCIAL SUBAZAR,BOGOTA,3967794,2025/05/28,ACTIVA,2025/05/28,2025
TIENDA ARA 1655 BOGOTÁ ENGATIVÁ CC UNICENTRO DE OCCIDENTE,BOGOTA,3976631,2025/06/19,ACTIVA,2025/06/19,2025
TIENDA ARA 1656 ANAPOIMA VARIANTE,GIRARDOT,123539,2025/06/09,ACTIVA,2025/06/09,2025
TIENDA ARA 1657 CAJICA CENTRO MEDICO KR 5,BOGOTA,3941637,2025/03/27,ACTIVA,2025/03/27,2025
TIENDA ARA 1658 BOYACA CHIQUINQUIRA PLAZA DE MERCADO,TUNJA,233179,2025/06/05,ACTIVA,2025/06/05,2025
TIENDA ARA 1660 FACATATIVA CENTRO,FACATATIVA,198873,2025/06/19,ACTIVA,2025/06/19,2025
TIENDA ARA 1661 FUNZA CENTRO MEDICO,FACATATIVA,196337,2025/04/11,ACTIVA,2025/04/11,2025
TIENDA ARA 1662 FUSAGASUGÁ PARQUE PRINCIPAL,BOGOTA,3968326,2025/05/29,ACTIVA,2025/05/29,2025
TIENDA ARA 1665 LA MESA CL 4 PLAZA DE MERCADO,GIRARDOT,123074,2025/05/06,ACTIVA,2025/05/06,2025
TIENDA ARA 1667 SOACHA MAIPORÉ,SOACHA,10000701,2025/05/28,ACTIVA,2025/05/28,2025
TIENDA ARA 1668 SOACHA ICARUS AV INDUMIL,SOACHA,10000700,2025/05/28,ACTIVA,2025/05/28,2025
TIENDA ARA 1669 TOCANCIPÁ CARRERA 4,BOGOTA,3967420,2025/05/27,ACTIVA,2025/05/27,2025
TIENDA ARA 1670 ZIPAQUIRÁ CLL 8 KR 31,BOGOTA,3967805,2025/05/28,ACTIVA,2025/05/28,2025
TIENDA ARA 1671 CALI MARIANO RAMOS CRA 42 B,CALI,1254489,2025/05/27,ACTIVA,2025/05/27,2025
TIENDA ARA 1674 CAJICÁ MILLA DE ORO,BOGOTA,3997616,2025/08/08,ACTIVA,2025/08/08,2025
TIENDA ARA 1676 ANTIOQUIA ITAGUI EL GUAYABO CALLE 70,ABURRA SUR,282913,2025/04/04,ACTIVA,2025/04/04,2025
TIENDA ARA 1677 PACHO CALLE 9,FACATATIVA,198199,2025/05/30,ACTIVA,2025/05/30,2025
TIENDA ARA 1678 MESITAS PARQUE,GIRARDOT,123462,2025/05/30,ACTIVA,2025/05/30,2025
TIENDA ARA 1679 PEREIRA PLAZA,PEREIRA,18228850,2025/06/13,ACTIVA,2025/06/13,2025
TIENDA ARA 1682 ANTIOQUIA ITAGUI MALL VITA,ABURRA SUR,282457,2025/03/19,ACTIVA,2025/03/19,2025
TIENDA ARA 1689 ANTIOQUIA ITAGUI SAN GABRIEL CL 36,ABURRA SUR,285748,2025/06/24,ACTIVA,2025/06/24,2025
TIENDA ARA 1690 BOGOTA CIUDAD BOLIVAR ESTACION JUAN PABLO II,BOGOTA,3940651,2025/03/25,ACTIVA,2025/03/25,2025
TIENDA ARA 1691 BOGOTÁ KENNEDY MALL BAAZAR ALZACIA,BOGOTA,3939265,2025/03/20,ACTIVA,2025/03/20,2025
TIENDA ARA 1692 BOGOTÁ USAQUÉN CC PALATINO,BOGOTA,3942717,2025/03/28,ACTIVA,2025/03/28,2025
TIENDA ARA 1694 NILO BASE MILITAR TOLEMAIDA,GIRARDOT,123487,2025/06/04,ACTIVA,2025/06/04,2025
TIENDA ARA 1695 ARMENIA GRAN COLOMBIA,ARMENIA,290417,2025/06/17,ACTIVA,2025/06/17,2025
TIENDA ARA 1696 BARRANQUILLA PLAZA 79,BARRANQUILLA,913270,2025/04/21,ACTIVA,2025/04/21,2025
TIENDA ARA 1703 MEDELLIN SAN JAVIER LA LOMA,MEDELLIN PARA ANTIOQUIA,81722002,2025/04/21,ACTIVA,2025/04/21,2025
TIENDA ARA 1706 BOGOTÁ SAN CRISTÓBAL ATENAS,BOGOTA,3972547,2025/06/10,ACTIVA,2025/06/10,2025
TIENDA ARA 1711 CALI EL REFUGIO CRA 66,CALI,1254485,2025/05/27,ACTIVA,2025/05/27,2025
TIENDA ARA 1715 MEDELLIN LA 78,MEDELLIN PARA ANTIOQUIA,81983902,2025/05/30,ACTIVA,2025/05/30,2025
TIENDA ARA 1716 ANTIOQUIA SABANETA LAS VEGAS CRA 84,ABURRA SUR,285799,2025/06/25,ACTIVA,2025/06/25,2025
TIENDA ARA 1726 BOGOTÁ SUBA CC PARQUE LA COLINA,BOGOTA,3999522,2025/08/14,ACTIVA,2025/08/14,2025
TIENDA ARA 1730 TULUA - CHIMINANGOS DIAGONAL 23A,TULUA,119113,2025/08/08,ACTIVA,2025/08/08,2025
TIENDA ARA 1736 SANTA MARTA TEJARES,SANTA MARTA PARA EL MAGDALENA,294286,2025/07/24,ACTIVA,2025/07/24,2025
TIENDA ARA 201 SAN PATRICIO,BOGOTA,2708087,2016/07/11,ACTIVA,2025/03/20,2025
TIENDA ARA 292 CALIFORNIA,MONTERIA,167643,2018/11/02,ACTIVA,2025/03/20,2025
TIENDA ARA 305 BOGOTA ISLA DEL SOL,BOGOTA,2822985,2017/05/30,ACTIVA,2025/03/20,2025
TIENDA ARA 312 GLORIETA ESTACION,IBAGUE,278304,2017/04/21,ACTIVA,2025/03/21,2025
TIENDA ARA 325 TUNJA JOSE JOAQUIN CAMACHO,TUNJA,149965,2017/05/30,ACTIVA,2025/03/25,2025
TIENDA ARA 349 PEREIRA ALTAVISTA,PEREIRA,18145849,2017/09/04,ACTIVA,2025/03/20,2025
TIENDA ARA 369 RIOSUCIO,MANIZALES,188729,2017/09/28,ACTIVA,2025/03/20,2025
TIENDA ARA 374 DOSQUEBRADAS LOS MOLINOS,DOSQUEBRADAS,53145,2017/10/23,ACTIVA,2025/03/20,2025
TIENDA ARA 381 PALMIRA CENTRO,PALMIRA,119118,2017/09/27,ACTIVA,2025/03/20,2025
TIENDA ARA 382 PEREIRA FERNANDO VELEZ,PEREIRA,18170375,2019/11/27,ACTIVA,2025/03/20,2025
TIENDA ARA 397 CALI VALLE GRANDE,CALI,1001181,2017/11/16,ACTIVA,2025/03/20,2025
TIENDA ARA 409 TULUA 12 DE OCTUBRE,TULUA,91577,2017/11/15,ACTIVA,2025/03/20,2025
TIENDA ARA 414 GINEBRA SIMON BOLIVAR,BUGA,66464,2017/12/07,ACTIVA,2025/03/21,2025
TIENDA ARA 417 RIOFRIO,TULUA,91819,2018/01/05,ACTIVA,2025/03/20,2025
TIENDA ARA 425 PALMIRA VERSALLES,PALMIRA,120285,2018/02/02,ACTIVA,2025/03/20,2025
TIENDA ARA 431 PRADERA SAN JOSE,PALMIRA,121285,2018/04/04,ACTIVA,2025/03/20,2025
TIENDA ARA 432 CALI PORVENIR,CALI,1017981,2018/05/23,ACTIVA,2025/03/20,2025
TIENDA ARA 433 - RESTREPO VALLE,BUGA,72541,2019/10/04,ACTIVA,2025/03/21,2025
TIENDA ARA 437 CALI LOS ALAMOS,CALI,1012631,2018/03/31,ACTIVA,2025/03/20,2025
TIENDA ARA 442 PALMIRA LAS DELICIAS,PALMIRA,121278,2018/04/04,ACTIVA,2025/03/20,2025
TIENDA ARA 443 CALI SAN VICENTE,CALI,1022101,2018/07/09,ACTIVA,2025/03/20,2025
TIENDA ARA 452 CALI POPULAR,CALI,1055732,2019/06/27,ACTIVA,2025/03/20,2025
TIENDA ARA 460 CARTAGO BOLIVAR,CARTAGO,92855,2018/06/15,ACTIVA,2025/03/25,2025
TIENDA ARA 464 ARENOSA,BARRANQUILLA,704982,2018/05/29,CANCELADA,2023/03/09,2023
TIENDA ARA 465 CALIMA-CALI,CALI,1037092,2019/01/10,ACTIVA,2025/03/20,2025
TIENDA ARA 466 HONDA CENTRO,HONDA,63491,2018/05/30,ACTIVA,2025/03/21,2025
TIENDA ARA 474 RICAURTE PEÑALISA,GIRARDOT,89161,2018/05/24,ACTIVA,2025/03/20,2025
TIENDA ARA 480 SAN ANTERO,MONTERIA,165867,2018/08/14,ACTIVA,2025/03/20,2025
TIENDA ARA 481 PALMIRA SANTA ISABEL,PALMIRA,122488,2018/07/17,ACTIVA,2025/03/20,2025
TIENDA ARA 493 GUACARI,BUGA,69386,2018/10/25,ACTIVA,2025/03/21,2025
TIENDA ARA 502 LORICA,MONTERIA,166611,2018/09/17,ACTIVA,2025/03/20,2025
TIENDA ARA 503 ARBOLETES,URABA,90894,2018/09/11,ACTIVA,2025/03/20,2025
TIENDA ARA 504 SAN BERNARDO DEL VIENTO,MONTERIA,167230,2018/10/12,ACTIVA,2025/03/20,2025
TIENDA ARA 507 EL CERRITO CENTRO,BUGA,70792,2019/04/04,ACTIVA,2025/03/21,2025
TIENDA ARA 508 VILLA ROCIO,MONTERIA,168044,2018/11/26,ACTIVA,2025/03/20,2025
TIENDA ARA 510 PEREIRA CERRITOS,PEREIRA,18156500,2018/08/27,ACTIVA,2025/03/20,2025
TIENDA ARA 521 CALI CHAPINERO,CALI,1032151,2018/10/22,ACTIVA,2025/03/20,2025
TIENDA ARA 522 MOCARI,MONTERIA,167602,2018/11/01,ACTIVA,2025/03/20,2025
TIENDA ARA 526 CALI - PRADOS DEL NORTE,CALI,1032144,2018/10/22,ACTIVA,2025/03/20,2025
TIENDA ARA 531 VILLA MARCELA,MONTERIA,168043,2018/11/26,ACTIVA,2025/03/20,2025
TIENDA ARA 533 COSTA DE ORO,MONTERIA,168427,2019/01/04,ACTIVA,2025/03/20,2025
TIENDA ARA 550 EL COLEGIO CENTRO,GIRARDOT,91398,2018/11/29,ACTIVA,2025/03/20,2025
TIENDA ARA 554 MANIZALES LA CAROLA,MANIZALES,197247,2018/12/06,ACTIVA,2025/03/20,2025
TIENDA ARA 561 COMUNA 5 LAS CAMELIAS VILLAVICENCIO,VILLAVICENCIO,355416,2019/07/24,ACTIVA,2025/03/20,2025
TIENDA ARA 565 SAHAGUN SAN LUIS,MONTERIA,176342,2019/12/16,ACTIVA,2025/03/20,2025
TIENDA ARA 567 ORIHUECA CALLE 5,SANTA MARTA PARA EL MAGDALENA,213995,2019/03/13,ACTIVA,2025/03/21,2025
TIENDA ARA 569 PALMIRA ROZO,PALMIRA,127200,2019/08/01,ACTIVA,2025/03/20,2025
TIENDA ARA 570 CALIMA EL DARIEN LOS FUNDADORES,BUGA,70901,2019/04/12,ACTIVA,2025/03/21,2025
TIENDA ARA 584 CARMEN DE APICALA URBANIZACION ARENITAS,SUR Y ORIENTE DEL TOLIMA,97928,2019/03/19,ACTIVA,2025/03/19,2025
TIENDA ARA 586 VEREDA CALLE 8 CHIA CUNDINAMARCA,BOGOTA,3116839,2019/05/23,ACTIVA,2025/03/20,2025
TIENDA ARA 588 MAGDALENA - EL DIFICIL,SANTA MARTA PARA EL MAGDALENA,218061,2019/06/25,ACTIVA,2025/03/21,2025
TIENDA ARA 592 PUEBLO NUEVO,MONTERIA,174482,2019/09/03,ACTIVA,2025/03/20,2025
TIENDA ARA 596 EL BUQUE VILLAVICENCIO,VILLAVICENCIO,355419,2019/07/24,ACTIVA,2025/03/20,2025
TIENDA ARA 598 SOACHA LEON XIII,BOGOTA,3135735,2019/07/08,ACTIVA,2025/03/20,2025
TIENDA ARA 603 GALICIA PLAZA PEREIRA,PEREIRA,18168236,2019/09/19,ACTIVA,2025/03/20,2025
TIENDA ARA 604 SAN PELAYO,MONTERIA,173289,2019/07/08,ACTIVA,2025/03/20,2025
TIENDA ARA 605 GUATEQUE CENTRO BOYACA,TUNJA,175688,2019/10/15,ACTIVA,2025/03/25,2025
TIENDA ARA 606 LOS GARZONES MONTERIA,MONTERIA,173290,2019/07/08,ACTIVA,2025/03/20,2025
TIENDA ARA 611 YUMBO CENTRO,CALI,1069775,2019/11/15,ACTIVA,2025/03/20,2025
TIENDA ARA 612 BOGOTA RESTREPO OCCIDENTAL,BOGOTA,3182707,2019/10/22,ACTIVA,2025/03/20,2025
TIENDA ARA 614 ARMENIA BOSQUES DE VIENA,ARMENIA,237271,2019/09/13,ACTIVA,2025/03/21,2025
TIENDA ARA 615 SAN ANDRES DE SOTAVENTO,MONTERIA,174481,2019/09/03,ACTIVA,2025/03/20,2025
TIENDA ARA 616 BOGOTA PRADO VERANIEGO,BOGOTA,3179218,2019/10/15,ACTIVA,2025/03/20,2025
TIENDA ARA 617 EL ESTERO VILLAVICENCIO,VILLAVICENCIO,355423,2019/07/24,ACTIVA,2025/03/20,2025
TIENDA ARA 621 PUERTO SALGAR CENTRO,LA DORADA,55577,2019/10/03,ACTIVA,2025/03/20,2025
TIENDA ARA 623 GAIRA SANTA MARTA,SANTA MARTA PARA EL MAGDALENA,220972,2019/09/13,ACTIVA,2025/03/21,2025
TIENDA ARA 625 SANTA ROSA LA HERMOSA,SANTA ROSA DE CABAL,37056,2019/12/11,ACTIVA,2025/03/20,2025
TIENDA ARA 626 LA VENTA FUSAGASUGÁ,BOGOTA,3155097,2019/08/21,ACTIVA,2025/03/20,2025
TIENDA ARA 627 FLORIDA,PALMIRA,128637,2019/12/13,ACTIVA,2025/03/20,2025
TIENDA ARA 628 YOTOCO,BUGA,73025,2019/12/12,ACTIVA,2025/03/21,2025
TIENDA ARA 629 CAREPA,URABA,96648,2019/12/04,ACTIVA,2025/03/20,2025
TIENDA ARA 630 LA VEGA ZONA URBANA LA VEGA,FACATATIVA,135582,2019/10/02,ACTIVA,2025/03/26,2025
TIENDA ARA 631 TURBO JESUS MORA,URABA,97675,2020/02/19,ACTIVA,2025/03/20,2025
TIENDA ARA 634 BOGOTA LA PAZ KENNEDY,BOGOTA,3182702,2019/10/22,ACTIVA,2025/03/20,2025
TIENDA ARA 636 BOGOTÁ LA CHUCUA,BOGOTA,3220366,2020/02/17,ACTIVA,2025/03/20,2025
TIENDA ARA 638 TRONCAL CENTRO,URABA,96647,2019/12/04,ACTIVA,2025/03/20,2025
TIENDA ARA 640 NOBSA CENTRO,SOGAMOSO,80837,2019/12/02,ACTIVA,2025/03/25,2025
TIENDA ARA 641 MELGAR VERSALLES,SUR Y ORIENTE DEL TOLIMA,101157,2019/12/20,ACTIVA,2025/03/19,2025
TIENDA ARA 642 CALI SILOE CALLE 1 OESTE,CALI,1194310,2023/07/28,ACTIVA,2025/03/20,2025
TIENDA ARA 643 CARTAGO CAMPO ALEGRE,CARTAGO,97830,2019/12/06,ACTIVA,2025/03/25,2025
TIENDA ARA 645 EL REPOSO,URABA,96651,2019/12/04,ACTIVA,2025/03/20,2025
TIENDA ARA 647 CHIGORODO LINARES,URABA,96649,2019/12/04,ACTIVA,2025/03/20,2025
TIENDA ARA 650 PEREIRA 1 FEBRERO,PEREIRA,18170376,2019/11/27,ACTIVA,2025/03/20,2025
TIENDA ARA 656 MONTERIA CANTACLARO,MONTERIA,176341,2019/12/16,ACTIVA,2025/03/20,2025
TIENDA ARA 657 TIERRALTA,MONTERIA,176165,2019/12/02,ACTIVA,2025/03/20,2025
TIENDA ARA 658 ZONA URBANA FUNZA,FACATATIVA,140792,2020/06/04,ACTIVA,2025/03/26,2025
TIENDA ARA 659 TEUSAQUILLO,BOGOTA,3195532,2019/12/03,ACTIVA,2025/03/20,2025
TIENDA ARA 661 CENTRO EL ROSAL,FACATATIVA,136835,2019/12/03,ACTIVA,2025/03/26,2025
TIENDA ARA 662 CALI BARRIO EL TRONCAL,CALI,1071870,2020/01/03,ACTIVA,2025/03/20,2025
TIENDA ARA 663 TURBO IMPERIO,URABA,97673,2020/02/19,ACTIVA,2025/03/20,2025
TIENDA ARA 664 BARBOSA CENTRO,BUCARAMANGA,9000447631,2019/12/09,ACTIVA,2025/03/21,2025
TIENDA ARA 669 ARMENIA JARDINES,ARMENIA,238827,2020/01/02,ACTIVA,2025/03/21,2025
TIENDA ARA 672 MONTERIA BUENAVISTA,MONTERIA,176379,2019/12/17,ACTIVA,2025/03/20,2025
TIENDA ARA 673 MONTERIA LA GRANJA,MONTERIA,177186,2020/01/27,ACTIVA,2025/03/20,2025
TIENDA ARA 70 PEREIRA CENTRO,PEREIRA,18147494,2017/10/25,ACTIVA,2025/03/20,2025
TIENDA ARA 783 LOS PATIOS CENTRO CALLE 23A,CUCUTA,408126,2021/12/13,ACTIVA,2025/03/21,2025
TIENDA ARA 784 LOS PATIOS PISARREAL,CUCUTA,408122,2021/12/13,ACTIVA,2025/03/21,2025
TIENDA ARA 805 SOCORRO CALLE 10,BUCARAMANGA,9000618288,2022/04/27,ACTIVA,2025/03/21,2025
TIENDA ARA 807 BARRANCABERMEJA EL PROGRESO,BARRANCABERMEJA,130409,2022/03/11,ACTIVA,2025/03/21,2025
TIENDA ARA 816 OCAÑA CENTRO CONQUISTADORES,OCANA,39893,2021/12/14,ACTIVA,2025/03/21,2025
TIENDA ARA 820 LOS PATIOS PINAR DEL RIO,CUCUTA,408120,2021/12/13,ACTIVA,2025/03/21,2025
TIENDA ARA 824 BARRANCABERMEJA 9 DE ABRIL,BARRANCABERMEJA,132318,2022/08/03,ACTIVA,2025/03/21,2025
TIENDA ARA 825 LOS PATIOS CORDIALIDAD,CUCUTA,408125,2021/12/13,ACTIVA,2025/03/21,2025
TIENDA ARA 837 CHINACOTA CENTRO CALLE 2,CUCUTA,414226,2022/03/15,ACTIVA,2025/03/21,2025
TIENDA ARA 855 EL ZULIA CENTRO CALLE 5,CUCUTA,408121,2021/12/13,ACTIVA,2025/03/21,2025
TIENDA ARA 892 BOGOTÁ BOSA JARDÍN,BOGOTA,3503131,2022/03/23,ACTIVA,2025/03/20,2025
TIENDA ARA 893 VILLA DEL ROSARIO LOMITAS,CUCUTA,420374,2022/06/06,ACTIVA,2025/03/21,2025
TIENDA ARA 904 VILLA DEL ROSARIO BELLLAVISTA,CUCUTA,460436,2024/06/17,ACTIVA,2025/03/21,2025
TIENDA ARA 905 CUCUTA PRADOS DEL ESTE,CUCUTA,429772,2022/10/27,ACTIVA,2025/03/21,2025
TIENDA ARA 910 BUCARAMANGA VILLA ROSA KM 2,BUCARAMANGA,9000614398,2022/03/14,ACTIVA,2025/03/21,2025
TIENDA ARA 911 FLORIDABLANCA ALTAMIRA,BUCARAMANGA,9000634276,2022/11/23,ACTIVA,2025/03/21,2025
TIENDA ARA 916 BARRANCABERMEJA LA LIBERTAD,BARRANCABERMEJA,133438,2022/10/26,ACTIVA,2025/03/21,2025
TIENDA ARA 917 BUCARAMANGA MERCEDES,BUCARAMANGA,9000629956,2022/09/20,ACTIVA,2025/03/21,2025
TIENDA ARA 920 BARRANCABERMEJA PARNASO,BARRANCABERMEJA,135006,2023/03/13,ACTIVA,2025/03/21,2025
TIENDA ARA 921 BUCARAMANGA GRANADA,BUCARAMANGA,9000633729,2022/11/15,ACTIVA,2025/03/21,2025
TIENDA ARA 922 BUCARAMANGA SAN FRANCISCO CALLE 17,BUCARAMANGA,9000647790,2023/05/16,ACTIVA,2025/03/21,2025
TIENDA ARA 927 VILLA DEL ROSARIO LA PALMITA,CUCUTA,426275,2022/09/01,ACTIVA,2025/03/21,2025
TIENDA ARA 930 CÚCUTA ANTONIA SANTOS,CUCUTA,430798,2022/11/17,ACTIVA,2025/03/21,2025
TIENDA ARA 937 PIEDECUESTA CENTRO CALLE 8,BUCARAMANGA,9000634267,2022/11/23,ACTIVA,2025/03/21,2025
TIENDA ARA 938 OCAÑA LA PALMITA,OCANA,42005,2022/11/16,ACTIVA,2025/03/21,2025
TIENDA ARA 939 SANTANDER PIEDECUESTA BARROBLANCO,BUCARAMANGA,9000635208,2022/12/14,ACTIVA,2025/03/21,2025
TIENDA ARA 947 PAMPLONA 4 DE JULIO,PAMPLONA,30181,2022/09/16,ACTIVA,2025/03/21,2025
TIENDA ARA 948 BUCARAMANGA CENTRO CALLE 34,BUCARAMANGA,9000647791,2023/05/16,ACTIVA,2025/03/21,2025
TIENDA ARA 950 BARRANCABERMEJA MARSELLA,BARRANCABERMEJA,133617,2022/11/18,ACTIVA,2025/03/21,2025
TIENDA ARA 953 CUNDINAMARCA SOACHA MERCURIO,BOGOTA,3615963,2022/12/16,ACTIVA,2025/03/20,2025
TIENDA ARA 957 PIEDECUESTA HOYO GRANDE,BUCARAMANGA,9000621713,2022/06/06,ACTIVA,2025/03/21,2025
TIENDA ARA 959 CALI EL CANEY CALLE 48,CALI,1194309,2023/07/28,ACTIVA,2025/03/20,2025
TIENDA ARA 960 META VILLAVICENCIO COOVISAN,VILLAVICENCIO,429337,2022/11/29,ACTIVA,2025/03/21,2025
TIENDA ARA 962 CUNDINAMARCA FUNZA VILLA PAOLA,FACATATIVA,170466,2022/11/28,ACTIVA,2025/03/26,2025
TIENDA ARA 964 BUCARAMANGA SAN FRANCISCO CALLE 14,BUCARAMANGA,9000621744,2022/06/06,ACTIVA,2025/03/21,2025
TIENDA ARA 970 ANTIOQUIA YONDÓ,MAGDALENA MEDIO,78574,2022/11/18,ACTIVA,2025/03/21,2025
TIENDA ARA 987 BOGOTA SUBA JAPON,BOGOTA,3891879,2024/11/15,ACTIVA,2025/03/20,2025
TIENDA ARA 989 FLORIDABLANCA VILLABEL,BUCARAMANGA,9000621743,2022/06/06,ACTIVA,2025/03/21,2025
TIENDA ARA BOGOTÁ KENNEDY CIUDAD ROMA,BOGOTA,3986868,2025/07/15,ACTIVA,2025/07/15,2025
TIENDA ARA BOGOTÁ PUENTE ARANDA JORGE GAITÁN CORTÉS,BOGOTA,3986864,2025/07/15,ACTIVA,2025/07/15,2025
TIENDA ARA BOGOTA SAN CRISTOBAL AGUAS CLARAS,BOGOTA,3961827,2025/05/14,ACTIVA,2025/05/14,2025
TIENDA ARA BOGOTÁ SANTA FÉ EL TRIUNFO,BOGOTA,3967444,2025/05/27,ACTIVA,2025/05/27,2025
TIENDA ARA N 0021 MANIZALES,MANIZALES,161007,2013/10/08,ACTIVA,2025/03/20,2025
TIENDA ARA N. 0014 TULUA,TULUA,77893,2013/11/05,ACTIVA,2025/03/20,2025
TIENDA ARA N° 0022 TULUA,TULUA,77031,2013/07/26,ACTIVA,2025/03/20,2025
TIENDA ARA N° 102 LOS OLIVOS,BARRANQUILLA,629678,2015/09/03,ACTIVA,2025/03/21,2025
TIENDA ARA N° 106 TORICES PASEO BOLIVAR,CARTAGENA,34869202,2015/08/18,ACTIVA,2025/03/21,2025
TIENDA ARA N° 112 CARTAGENA SEVILLA,CARTAGENA,35061202,2015/09/24,ACTIVA,2025/03/21,2025
TIENDA ARA N° 114 MARIA LA BAJA,CARTAGENA,35123502,2015/10/01,ACTIVA,2025/03/21,2025
TIENDA ARA N° 117 SAN JUAN,CARTAGENA,34844502,2015/08/10,ACTIVA,2025/03/21,2025
TIENDA ARA N°103 LA PRADERA,BARRANQUILLA,627610,2015/08/06,ACTIVA,2025/03/21,2025
TIENDA ARA N°104 EL ROSARIO,BARRANQUILLA,627611,2015/08/06,ACTIVA,2025/03/21,2025
TIENDA ARA N°110 LA CONCEPCION,BARRANQUILLA,627608,2015/08/06,ACTIVA,2025/03/21,2025
TIENDA ARA N°111 CONCORD,BARRANQUILLA,627613,2015/08/06,ACTIVA,2025/03/21,2025
TIENDA ARA N°115 BETANIA,BARRANQUILLA,627607,2015/08/06,ACTIVA,2025/03/21,2025
TIENDA ARA N°116 VILLA CAMPESTRE,BARRANQUILLA,627612,2015/08/06,ACTIVA,2025/03/21,2025
TIENDA ARA Nº 0007 DOSQUEBRADAS,DOSQUEBRADAS,42571,2013/07/18,ACTIVA,2025/03/20,2025
TIENDA ARA Nº 0013 ARMENIA,ARMENIA,187628,2013/07/31,ACTIVA,2025/03/21,2025
TIENDA ARA Nº 0016 DOSQUEBRADAS,DOSQUEBRADAS,42092,2013/06/05,ACTIVA,2025/03/20,2025
TIENDA ARA Nº 0026 ARMENIA,ARMENIA,188134,2013/08/30,ACTIVA,2025/03/21,2025
TIENDA ARA Nº0035 ARMENIA,ARMENIA,187683,2013/08/05,ACTIVA,2025/03/21,2025
TIENDA ARA Nº137 CARTAGENA QUINTA BAZURTO,CARTAGENA,35174102,2015/10/13,CANCELADA,2019/03/14,2019
TIENDA ARA NO 0032 PEREIRA,PEREIRA,18106268,2013/07/05,ACTIVA,2025/03/20,2025
TIENDA ARA NO 0034 TULUA,TULUA,77364,2013/08/27,ACTIVA,2025/03/20,2025
TIENDA ARA NO 108 CARTAGENA BRUCELAS,CARTAGENA,34897602,2015/08/24,ACTIVA,2025/03/21,2025
TIENDA ARA NO 113 TESCA,CARTAGENA,35061902,2015/09/24,ACTIVA,2025/03/21,2025
TIENDA ARA NO 135 MARBELLA,CARTAGENA,34994102,2015/09/10,ACTIVA,2025/03/21,2025
TIENDA ARA NO. 0015 CALARCA,ARMENIA,189772,2013/12/02,ACTIVA,2025/03/21,2025
TIENDA ARA NO. 0017 PEREIRA,PEREIRA,18105989,2013/06/25,ACTIVA,2025/03/20,2025
TIENDA ARA NO. 0020 CHINCHINA,CHINCHINA,20058,2013/07/18,ACTIVA,2025/03/21,2025
TIENDA ARA NO. 0023 BUGA,BUGA,54199,2013/09/12,ACTIVA,2025/03/21,2025
TIENDA ARA NO. 0024 CARTAGO,CARTAGO,75970,2013/06/25,ACTIVA,2025/03/25,2025
TIENDA ARA NO. 0025 CHINCHINA,CHINCHINA,20045,2013/07/05,ACTIVA,2025/03/21,2025
TIENDA ARA NO. 0027 PEREIRA,PEREIRA,18109852,2013/11/08,ACTIVA,2025/03/20,2025
TIENDA ARA NO. 0028 OBANDO,CARTAGO,77473,2013/11/19,ACTIVA,2025/03/25,2025
TIENDA ARA NO. 0029 LA VIRGINIA,PEREIRA,18110444,2013/12/09,ACTIVA,2025/03/20,2025
TIENDA ARA NO. 0030 PEREIRA,PEREIRA,18108246,2013/09/16,ACTIVA,2025/03/20,2025
TIENDA ARA NO. 0040 ARMENIA,ARMENIA,192656,2014/04/22,ACTIVA,2025/03/21,2025
TIENDA ARA NO. 105 ARJONA PLAZA PRINCIPAL,CARTAGENA,34845702,2015/08/10,ACTIVA,2025/03/21,2025
TIENDA ARA NO. 109 GALAPA CEDI,BARRANQUILLA,628408,2015/08/19,ACTIVA,2025/03/21,2025
TIENDA ARA NO. 119 FRESNO,HONDA,56152,2015/09/16,ACTIVA,2025/03/21,2025
TIENDA ARA NO. 124 SANTA MARTA 11 DE NOVIEMBRE,SANTA MARTA PARA EL MAGDALENA,171121,2015/08/20,ACTIVA,2025/03/21,2025
TIENDA ARA NO. 125 RODADERO,SANTA MARTA PARA EL MAGDALENA,172070,2015/09/29,ACTIVA,2025/03/21,2025
TIENDA ARA NO. 128 OLAYA RICAURTE,CARTAGENA,35064902,2015/09/24,ACTIVA,2025/03/21,2025
TIENDA ARA NO. 129 SANTA MARTA LA PAZ,SANTA MARTA PARA EL MAGDALENA,171117,2015/08/20,ACTIVA,2025/03/21,2025
TIENDA ARA NO. 525 SANTA MARTA MAMATOCO,SANTA MARTA PARA EL MAGDALENA,210016,2018/11/28,ACTIVA,2025/03/21,2025
TIENDA ARA NO.0018 PEREIRA,PEREIRA,18107647,2013/08/27,ACTIVA,2025/03/20,2025
TIENDA ARA NO.0031 PEREIRA,PEREIRA,18107449,2013/08/20,ACTIVA,2025/03/20,2025
TIENDA ARA NO.0036 PEREIRA,PEREIRA,18111202,2014/01/21,ACTIVA,2025/03/20,2025
TIENDA ARA NO.0037 MANIZALES,MANIZALES,163130,2014/02/12,ACTIVA,2025/03/20,2025
