ZAT,year,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,mujer,edad,nivel_educativo,formal,informal
630,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.25,39.5,9.5,2.0,2.0
659,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.2,47.2,7.4,4.0,1.0
660,2023,0.0,0,1.0,1,0.0,0,0.0,0,0.5555556,37.333332,7.7777777,4.0,5.0
573,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.4,30.7,6.5,1.0,9.0
450,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.61538464,35.576923,8.230769,13.0,13.0
447,2023,1.0,1,0.0,0,1.0,1,0.0,0,0.42105263,41.157894,8.157895,8.0,11.0
438,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30.0,10.0,0.0,1.0
434,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.125,43.0625,8.0,11.0,5.0
439,2023,1.0,1,0.0,0,0.0,0,0.0,0,0.25,55.5,6.25,2.0,2.0
432,2023,0.0,0,0.0,0,2.0,1,0.0,0,0.25,40.25,8.625,13.0,3.0
433,2023,2.0,1,1.0,1,1.0,1,0.0,0,0.40952381,36.971428,7.990476,81.0,24.0
440,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.375,38.375,8.166667,12.0,12.0
501,2023,3.0,1,3.0,1,1.0,1,0.0,0,0.41129032,40.370968,7.854839,75.0,49.0
619,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
618,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.375,31.375,9.25,5.0,3.0
631,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.22222222,46.88889,7.5555553,7.0,2.0
632,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.6,38.733334,7.4666667,7.0,8.0
987,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.36363637,45.636364,7.090909,5.0,6.0
657,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.4074074,35.074074,7.7777777,15.0,12.0
658,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.2857143,39.38095,7.047619,13.0,8.0
675,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.375,31.0,6.625,4.0,4.0
674,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.5833333,34.583332,7.1666665,6.0,6.0
634,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.40625,35.875,8.28125,17.0,15.0
979,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.7777778,42.0,7.111111,3.0,6.0
677,2023,0.0,0,1.0,1,1.0,1,0.0,0,0.33333334,42.22222,10.0,6.0,3.0
676,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
708,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.42857143,33.714287,8.571428,4.0,3.0
709,2023,0.0,0,1.0,1,0.0,0,0.0,0,0.3529412,41.47059,7.4117646,7.0,10.0
710,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.35714287,34.785713,6.785714,4.0,10.0
711,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.5,34.0,7.3333335,6.0,6.0
502,2023,1.0,1,0.0,0,0.0,0,0.0,0,0.43333334,40.4,7.6,20.0,10.0
437,2023,1.0,1,1.0,1,1.0,1,0.0,0,0.0,57.0,8.666667,2.0,1.0
436,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.4,42.8,7.6,3.0,2.0
431,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.2857143,39.57143,9.142858,4.0,3.0
435,2023,0.0,0,1.0,1,0.0,0,0.0,0,0.36363637,47.31818,8.5,7.0,15.0
430,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
587,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39.333332,10.0,2.0,1.0
588,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.5,36.82353,7.4411764,19.0,15.0
586,2023,1.0,1,0.0,0,0.0,0,0.0,0,0.5,40.5,11.5,2.0,2.0
975,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,38.333332,8.0,0.0,3.0
637,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.5,66.0,3.5,0.0,2.0
609,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,45.0,8.0,1.0,0.0
638,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.5,45.0,5.0,1.0,3.0
655,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.6666667,45.666668,8.0,0.0,3.0
977,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.4,44.4,6.4,2.0,3.0
973,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.42857143,36.857143,7.428571,5.0,2.0
636,2023,0.0,0,1.0,1,1.0,1,0.0,0,0.42857143,30.142857,8.0,2.0,5.0
654,2023,0.0,0,0.0,0,0.0,0,0.0,0,1.0,42.0,7.5,1.0,1.0
679,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.625,31.75,8.875,2.0,6.0
678,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.5555556,43.22222,6.7777777,3.0,6.0
680,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
614,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.4,40.7,7.1,6.0,4.0
613,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.16666667,47.166668,8.666667,3.0,3.0
612,2023,1.0,1,0.0,0,0.0,0,0.0,0,0.54545456,40.636364,8.090909,4.0,7.0
611,2023,0.0,0,1.0,1,0.0,0,0.0,0,0.0,35.5,7.0,3.0,1.0
585,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
982,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.4375,44.125,9.25,11.0,5.0
591,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.33333334,40.583332,8.333333,2.0,10.0
590,2023,1.0,1,0.0,0,0.0,0,0.0,0,0.30769232,39.923077,7.923077,5.0,8.0
592,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.6666667,40.5,7.1666665,8.0,4.0
615,2023,0.0,0,2.0,1,1.0,1,0.0,0,0.375,50.125,6.625,5.0,3.0
616,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.25,37.25,8.0,2.0,2.0
576,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.5,38.0,8.166667,4.0,2.0
617,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25.75,8.75,4.0,0.0
574,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.2857143,36.857143,6.428571,2.0,5.0
584,2023,0.0,0,1.0,1,1.0,1,0.0,0,0.0,23.0,8.0,1.0,0.0
581,2023,0.0,0,1.0,1,0.0,0,0.0,0,0.0,47.0,3.0,1.0,0.0
582,2023,1.0,1,0.0,0,1.0,1,0.0,0,0.4,28.8,8.4,1.0,4.0
504,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.30769232,39.923077,8.461538,8.0,5.0
593,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.5217391,41.695652,7.369565,21.0,25.0
505,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,34.666668,7.111111,6.0,3.0
986,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
583,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.6666667,39.0,6.6666665,2.0,1.0
694,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,55.0,4.0,0.0,1.0
695,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
696,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
698,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
697,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
647,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
700,2023,0.0,0,0.0,0,0.0,0,0.0,0,1.0,40.0,7.5,0.0,2.0
756,2023,0.0,0,1.0,1,1.0,1,0.0,0,,,,,
755,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.2,45.6,8.2,2.0,3.0
759,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35.0,11.0,2.0,0.0
762,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
746,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
738,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,43.42857,5.714286,4.0,3.0
757,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
758,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
685,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
701,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.75,47.25,4.5,0.0,4.0
693,2023,0.0,0,1.0,1,1.0,1,0.0,0,1.0,37.0,6.5,2.0,0.0
747,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
749,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.5,39.5,4.6666665,2.0,4.0
692,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.42857143,41.0,7.571429,4.0,3.0
691,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
690,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29.0,6.0,1.0,0.0
753,2023,0.0,0,1.0,1,0.0,0,0.0,0,1.0,43.666668,8.0,0.0,3.0
760,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
761,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.375,36.75,7.125,4.0,4.0
750,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
737,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,50.0,8.0,1.0,0.0
730,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
739,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
734,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.5,51.0,5.5,2.0,2.0
702,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,32.333332,5.0,1.0,5.0
684,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
682,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.375,37.125,6.0,3.0,5.0
686,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.8333333,40.333332,9.333333,3.0,3.0
735,2023,0.0,0,2.0,1,1.0,1,0.0,0,0.15384616,38.53846,7.5384617,6.0,7.0
741,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
961,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.0,55.0,6.0,0.0,2.0
744,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.8333333,32.5,8.0,4.0,2.0
745,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.25,42.25,7.375,4.0,4.0
743,2023,0.0,0,0.0,0,2.0,1,0.0,0,0.375,44.875,6.625,5.0,3.0
740,2023,0.0,0,2.0,1,0.0,0,0.0,0,0.5,43.5,5.5,1.0,1.0
736,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.6363636,37.727272,7.181818,6.0,5.0
732,2023,0.0,0,1.0,1,0.0,0,0.0,0,0.5,30.333334,7.3333335,5.0,1.0
733,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.5,56.5,7.5,2.0,0.0
731,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.4117647,42.588234,5.7058825,8.0,9.0
704,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
703,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,41.333332,6.5,3.0,3.0
649,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
688,2023,0.0,0,0.0,0,0.0,0,0.0,0,1.0,57.0,4.0,0.0,1.0
689,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,27.666666,7.6666665,1.0,2.0
318,2023,1.0,1,0.0,0,1.0,1,0.0,0,0.6,39.2,7.6,8.0,2.0
652,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
651,2023,0.0,0,0.0,0,0.0,0,0.0,0,1.0,44.0,6.0,0.0,1.0
650,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.6666667,50.333332,7.3333335,2.0,1.0
644,2023,0.0,0,1.0,1,0.0,0,0.0,0,0.5714286,38.714287,5.285714,1.0,6.0
687,2023,0.0,0,0.0,0,0.0,0,0.0,0,1.0,45.333332,5.0,2.0,1.0
642,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
643,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.42857143,46.57143,7.285714,1.0,6.0
681,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.5,49.0,6.0,0.0,2.0
705,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
706,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
729,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.22222222,40.77778,6.4444447,6.0,3.0
639,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24.0,12.0,0.0,1.0
970,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.5,38.0,7.0,1.0,1.0
971,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.25,37.25,6.75,3.0,1.0
594,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
606,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.6666667,49.0,7.6666665,1.0,2.0
595,2023,0.0,0,1.0,1,0.0,0,0.0,0,0.5,40.166668,6.8333335,3.0,3.0
723,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.6666667,32.666668,8.333333,1.0,2.0
725,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,33.38889,7.9444447,12.0,6.0
726,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
722,2023,0.0,0,0.0,0,0.0,0,0.0,0,1.0,37.0,8.0,0.0,1.0
720,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,38.0,7.3333335,1.0,2.0
719,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
724,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.5,35.5,6.5,1.0,1.0
727,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.4,40.8,6.2,1.0,4.0
716,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.6666667,30.333334,5.6666665,2.0,1.0
715,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.5,36.5,6.3333335,4.0,2.0
707,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
717,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.625,48.0,6.125,5.0,3.0
718,2023,0.0,0,0.0,0,0.0,0,0.0,0,1.0,40.0,4.0,0.0,1.0
728,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.5,30.75,8.0,1.0,3.0
748,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19.0,7.0,1.0,0.0
751,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.6,39.066666,6.8,9.0,6.0
742,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.5,52.0,5.5,1.0,1.0
967,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
646,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
600,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.5,43.75,8.5,2.0,2.0
599,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27.0,8.0,1.0,0.0
598,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.0,60.0,4.5,1.0,1.0
645,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
648,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
699,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36.0,8.0,1.0,0.0
597,2023,0.0,0,0.0,0,0.0,0,0.0,0,1.0,55.5,7.0,0.0,2.0
596,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
640,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.6666667,39.666668,9.0,3.0,0.0
683,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.6,39.8,5.8,4.0,1.0
972,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
603,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
601,2023,0.0,0,0.0,0,0.0,0,0.0,0,1.0,36.0,8.0,0.0,1.0
529,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.5,40.6,7.2,4.0,6.0
414,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.44444445,35.88889,6.888889,3.0,6.0
413,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.375,45.0,6.875,1.0,7.0
994,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
398,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.5,40.0,8.5,2.0,0.0
397,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,43.333332,7.0,2.0,1.0
317,2023,0.0,0,1.0,1,2.0,1,0.0,0,0.4375,39.25,9.25,10.0,6.0
955,2023,0.0,0,1.0,1,1.0,1,0.0,0,0.7058824,38.47059,10.058824,15.0,2.0
392,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,48.42857,6.142857,6.0,1.0
255,2023,1.0,1,0.0,0,1.0,1,0.0,0,0.52380955,38.895237,9.609524,72.0,33.0
848,2023,2.0,1,0.0,0,0.0,0,0.0,0,0.42424244,39.60606,9.939394,27.0,6.0
240,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.46153846,35.846153,8.307693,10.0,3.0
234,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.4,40.6,9.4,11.0,4.0
396,2023,0.0,0,0.0,0,0.0,0,0.0,0,1.0,52.5,6.0,1.0,1.0
412,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.5,46.0,6.0,1.0,3.0
415,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,36.166668,8.666667,1.0,5.0
528,2023,0.0,0,1.0,1,0.0,0,0.0,0,0.33333334,43.0,8.666667,1.0,2.0
527,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.2264151,36.509434,6.962264,17.0,36.0
391,2023,1.0,1,1.0,1,0.0,0,0.0,0,0.5714286,41.0,8.428572,6.0,1.0
950,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.875,43.125,10.125,5.0,3.0
998,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,44.0,12.0,1.0,0.0
305,2023,1.0,1,1.0,1,0.0,0,0.0,0,0.41666666,35.916668,7.9166665,11.0,1.0
314,2023,1.0,1,1.0,1,2.0,1,0.0,0,0.2,39.3,9.3,6.0,4.0
311,2023,0.0,0,1.0,1,2.0,1,0.0,0,0.2,39.55,8.95,16.0,4.0
312,2023,1.0,1,0.0,0,1.0,1,0.0,0,0.5,48.333332,6.0,2.0,4.0
403,2023,1.0,1,0.0,0,0.0,0,0.0,0,0.5,42.0,11.0,1.0,1.0
239,2023,0.0,0,0.0,0,2.0,1,0.0,0,0.33333334,36.416668,7.25,9.0,3.0
236,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,37.0,10.666667,3.0,0.0
235,2023,0.0,0,2.0,1,0.0,0,0.0,0,0.25,41.5,7.625,4.0,4.0
231,2023,2.0,1,0.0,0,0.0,0,0.0,0,0.3529412,42.47059,9.823529,14.0,3.0
232,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,40.666668,9.333333,2.0,1.0
324,2023,1.0,1,0.0,0,0.0,0,0.0,0,0.42857143,37.32857,8.614285,60.0,10.0
388,2023,0.0,0,1.0,1,1.0,1,0.0,0,0.53846157,36.692307,8.615385,9.0,4.0
389,2023,2.0,1,0.0,0,1.0,1,0.0,0,0.5151515,36.303032,8.515152,19.0,14.0
417,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.6666667,46.333332,7.5,3.0,3.0
408,2023,0.0,0,1.0,1,0.0,0,0.0,0,0.0,33.0,10.0,1.0,0.0
390,2023,1.0,1,0.0,0,2.0,1,0.0,0,0.5833333,37.625,8.416667,12.0,12.0
526,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.23076923,48.692307,7.230769,4.0,9.0
409,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,40.0,6.7777777,1.0,8.0
321,2023,1.0,1,0.0,0,0.0,0,0.0,0,0.25,33.0,10.0,3.0,1.0
322,2023,3.0,1,0.0,0,0.0,0,0.0,0,0.46031746,37.57143,9.857142,50.0,13.0
319,2023,1.0,1,0.0,0,3.0,1,0.0,0,0.4,32.466667,8.266666,15.0,0.0
954,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,60.0,1.0,1.0,0.0
320,2023,1.0,1,0.0,0,0.0,0,0.0,0,0.52380955,37.904762,7.3809524,17.0,4.0
198,2023,1.0,1,1.0,1,1.0,1,0.0,0,0.3888889,35.666668,8.611111,13.0,5.0
200,2023,0.0,0,1.0,1,1.0,1,0.0,0,0.5,36.75,10.25,7.0,1.0
204,2023,3.0,1,0.0,0,1.0,1,0.0,0,0.6666667,33.444443,8.222222,7.0,2.0
301,2023,1.0,1,0.0,0,2.0,1,0.0,0,0.47826087,39.652172,8.608696,15.0,8.0
303,2023,1.0,1,0.0,0,0.0,0,0.0,0,0.33333334,51.333332,6.6666665,2.0,1.0
238,2023,0.0,0,0.0,0,0.0,0,0.0,0,1.0,45.0,12.0,1.0,0.0
237,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,46.0,10.0,1.0,1.0
230,2023,1.0,1,1.0,1,1.0,1,0.0,0,0.31578946,39.907894,8.065789,51.0,25.0
227,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.11764706,44.588234,9.235294,5.0,12.0
226,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.4,42.666668,7.5,3.0,3.0
282,2023,2.0,1,0.0,0,0.0,0,0.0,0,0.42857143,40.67857,8.25,17.0,11.0
281,2023,1.0,1,0.0,0,0.0,0,0.0,0,0.29166666,40.75,9.0,15.0,9.0
275,2023,4.0,1,3.0,1,1.0,1,0.0,0,0.45549738,36.53403,9.094241,133.0,58.0
274,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28.0,8.0,0.0,1.0
273,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,42.333332,12.0,2.0,1.0
267,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33.0,6.0,1.0,0.0
283,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.5,40.5,10.0,4.0,2.0
286,2023,2.0,1,2.0,1,0.0,0,0.0,0,0.44827586,39.172413,9.620689,43.0,15.0
288,2023,1.0,1,0.0,0,1.0,1,0.0,0,0.75,32.25,12.25,2.0,2.0
285,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.625,39.25,7.75,5.0,3.0
287,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.2857143,38.333332,7.952381,14.0,7.0
279,2023,0.0,0,0.0,0,2.0,1,0.0,0,0.53333336,37.933334,8.733334,9.0,6.0
280,2023,1.0,1,0.0,0,0.0,0,0.0,0,0.53846157,39.153847,9.846154,10.0,3.0
276,2023,2.0,1,0.0,0,0.0,0,0.0,0,0.58536583,40.121952,8.695122,58.0,24.0
277,2023,1.0,1,1.0,1,0.0,0,0.0,0,0.4642857,39.0,7.75,21.0,7.0
272,2023,3.0,1,1.0,1,2.0,1,0.0,0,0.375,36.0,9.8125,15.0,1.0
271,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33.666668,6.6666665,2.0,1.0
343,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
290,2023,1.0,1,0.0,0,0.0,0,0.0,0,0.083333336,44.916668,8.0,7.0,5.0
325,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.58064514,39.419353,8.580646,29.0,2.0
385,2023,1.0,1,0.0,0,0.0,0,0.0,0,0.31578946,41.68421,8.842105,14.0,5.0
386,2023,0.0,0,0.0,0,2.0,1,0.0,0,0.3478261,35.260868,8.217391,14.0,9.0
953,2023,0.0,0,0.0,0,0.0,0,0.0,0,1.0,50.0,10.0,0.0,1.0
421,2023,0.0,0,1.0,1,1.0,1,0.0,0,0.22222222,48.61111,9.555555,13.0,5.0
419,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.64285713,36.714287,8.142858,9.0,5.0
326,2023,3.0,1,0.0,0,0.0,0,0.0,0,0.4,36.166668,8.7,25.0,5.0
327,2023,1.0,1,0.0,0,1.0,1,0.0,0,0.45454547,36.036366,9.6,50.0,5.0
291,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.25,31.5,8.5,3.0,1.0
220,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.5,41.5,8.0,5.0,3.0
219,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.5555556,44.444443,7.5555553,8.0,10.0
218,2023,1.0,1,0.0,0,0.0,0,0.0,0,0.41666666,43.5,10.0,10.0,2.0
217,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.375,39.5625,7.9375,12.0,4.0
221,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.42857143,42.142857,8.0,3.0,4.0
225,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.8,37.4,10.8,5.0,0.0
292,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.5555556,42.77778,9.333333,5.0,4.0
174,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
222,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.39130434,34.913044,8.391304,14.0,9.0
295,2023,1.0,1,0.0,0,2.0,1,0.0,0,0.16666667,32.083332,9.416667,7.0,5.0
298,2023,1.0,1,0.0,0,0.0,0,0.0,0,0.46153846,36.76923,10.435898,30.0,9.0
294,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,39.166668,9.833333,23.0,7.0
293,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.5,31.5,5.5,1.0,1.0
289,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.41666666,33.833332,10.583333,10.0,2.0
991,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.75,38.375,9.125,5.0,3.0
278,2023,1.0,1,0.0,0,0.0,0,0.0,0,0.5,33.0,12.0,1.0,1.0
341,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,43.6,10.066667,11.0,4.0
344,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.44927537,37.420288,9.855072,51.0,18.0
342,2023,1.0,1,1.0,1,0.0,0,0.0,0,0.53846157,29.307692,9.923077,11.0,2.0
381,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.3809524,35.0,7.571429,18.0,3.0
965,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30.0,9.0,1.0,1.0
422,2023,1.0,1,0.0,0,0.0,0,0.0,0,0.5714286,32.0,6.714286,4.0,3.0
420,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.45454547,37.772728,8.0,15.0,7.0
520,2023,1.0,1,1.0,1,0.0,0,0.0,0,0.4,34.5,8.5,7.0,3.0
522,2023,4.0,1,0.0,0,0.0,0,0.0,0,0.42857143,39.214287,7.642857,8.0,6.0
418,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.5,38.5,6.75,2.0,2.0
384,2023,2.0,1,0.0,0,0.0,0,0.0,0,0.60227275,39.363636,8.511364,62.0,26.0
382,2023,0.0,0,1.0,1,0.0,0,0.0,0,0.4642857,39.82143,9.035714,23.0,5.0
988,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
425,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.5714286,45.285713,9.571428,4.0,3.0
423,2023,2.0,1,2.0,1,1.0,1,0.0,0,0.35714287,38.17857,8.75,19.0,9.0
